"","id","comment_text","toxic","severe_toxic","obscene","threat","insult","identity_hate"
"336","69d7d4bb8153d99e","Oh wait, you're an American asshole... Let me explain how the law here work, if telenet uncovers who I am, they are violating several laws. I have free speech here.",1,0,1,0,1,1
"337","6a6b16e9d691ee36","They are called Syed 
You dirty chump.Muhajirs are the worst race on planet. If the world-peace will be achieved if muhajirs and jews leave this planet. Muhajirs should be hunted down like animals. They should DIE!!!!  DIE MUHAJIRS DIE MUHAJIRS!",1,0,1,1,1,1
"338","6a6c06ac54c01f31","look here 

your a fuckin cunt you czeckoslovacian ass clown",1,1,1,0,1,1
"339","6a7abbad2b9bfcbd","please, please killyourself you whiney little jewish faggot",1,0,1,0,1,1
"340","6a915659d14d9389","Dumb ass nigga.  No one cares when your birthday is.  Jag quimby sounds gay as shit.  Your name sounds like you're the son of that mayor from the simpsons.

Jaq quimby....nigga you need to change your name to jaq off.",1,0,1,0,1,1
"341","6ac5046e0532e2f4","Ima rude son of a bitch too because I have a period remember im gay...",1,0,1,0,1,1
"342","6adf90a875cdfcfd","HEY STAY THE FUCK OUT OF MY BUISNESS YOU JEWISH REDNECK MEXICAN FUCKER
I KILL YOU FUCKER STAY THE FUCK OUT OF MY BUISNESS",1,0,1,1,1,1
"343","6b089ff9720f2e9a","Haha. Go ahead. Stupid American.",1,0,1,0,1,1
"344","6b35c6b7bbf2f3b4","""

 Thanks! 

  Award of Gayness You suck! ;D   """,1,0,0,0,1,1
"345","6b5690787ef61ba4","heres ya stupid signature as well you faggots129.234.155.162",1,0,1,0,1,1
"346","6b57d81aa69dc4e4","STUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALIST",1,0,1,0,1,1
"347","6b5d39cb80f41c28","Why is the main picture of his ass you fucking cock loving geeky homosexuals",1,1,1,0,1,1
"348","6bb0191968c24754","so wut u got asaulted boo hoo u probly luved gettin fuked in the ass by 2 hott gays",1,1,1,0,1,1
"349","6be8b0001585b405","You're a little queer Jew bag.",1,0,1,0,1,1
"350","6bfa601ca9c50a31","Eat shit nigger 

I have infinite Ips I cant be blocked",1,0,1,0,0,1
"351","6c4fb8ff6a2979b6","hello 

you are a nigger",1,0,0,0,1,1
"352","6c9b1ff4404330b1","HAHAHAHAHAHAHAHA YOU CAN'T STOP ME FUCKING HOMO!!!!
WHEN MY BAN EXPIRES TOMMORROW IM COMING AFTER YOUR GAY ASS ACCOUNT!!!",1,0,1,1,1,1
"353","6cdfea6b8f849b03","Fucking krauts 

Learn to speak English you fucking dirty kraut!",1,1,1,0,1,1
"354","6d55911850a8c655","jews and Iasi
during the iasi history many things happened. It was burned several times by turks, russian,  but says nothing about that. Iasi is not a jewish city so take your jewish shit and place it in Palestina. We made a country for jews so do not bother us. jews are aggressive people and very dangerous. You should write about the holocaust of jews against Palestinians!!! I am sure that in future there will be museums of holocaust made by jews against Palestinians!",1,0,1,0,1,1
"355","6e16451b7ae1e1ba","You're a fucking nerd. Don't you have anything else to do in life than play video games? This is what I think of all speedrunners. And you're a fag trying to brag about yourself in an older edit of Nightfire, cuz while some think you might be amazing, others like me think you have no life and are probably NEVER gunna get laid. But you're fine with that right? You'd much rather be making speedruns. 75.69.241.174",1,0,1,0,1,1
"356","6e9826f166b7d7fe","Nazis like you deserve worse than death. 

I will make sure you suffer horribly.",1,0,0,1,0,1
"357","6f2777bba387b65a","Now, Tony, why do you want to be known as the typical right-wing, born-again Christian fist-fuckee of 2006?",1,0,1,0,1,1
"358","6f31617f31e0cfb2","o feel sorry for you, fuck off you american bastard",1,1,1,0,1,1
"359","6fc049a35193e216","NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER",1,1,1,0,1,1
"360","6fe9bd609d2e7e12","So that's the bullshit they teach you in England? No wonder you Europeans are so fucked up and genocidal. You Christians and Muslims gained all your territories by right of conquest and thinks it's okay, yet you think Jews are evil Nazis when they do the same thing.

You are obviously British, and you sound like a Communist. Communists are just as evil and very similar to Nazis. You are the ones who started the slavery in the Americas in the first place. You are the ones who illegally colonized and occupied the world in the first place. You are the ones who made it illegal for Jews to return to Israel and denied them entry into Britain and British colonies during World War II, thus helping the Germans carry out the Holocaust. Furthermore, you show yourself to be a typical anti-Semite. You lie and say that Jews colonized Israel. Jews did not colonize Israel. Jews returned to Israel. The Arabs were the ones who illegally colonized and continue to illegally occupy Israel. Nableezy is also an anti-Semite. He is an Arab supremacist and claims that Israel is “genocidal, Jewish supremacist, racist, terrorism sponsor, human rights violater (sic), misogynist, fanatic, and repressive.” Europeans and Muslims should not be allowed to edit articles about Jews. I suggest you cease and desist from defaming Jews and withdraw yourselves from the so-called “WikiProject Israel Palestine Collaboration.”",1,0,1,0,1,1
"361","70028cb9de42a777","Reasons why I hate you 

1. You wrote on my page. Die. Die now bastard.

2. Being annoyingly quick at editing. You are gay.

3. Anally savaging my pets.",1,0,1,1,1,1
"362","70660101f2ba447c","Well you know what? You're a faggot too! What
Are you gonna do about it ya little bitch?",1,1,1,0,1,1
"363","707bc41cf4e12f6a","Busy in real life?! LOL, pathetic cunt. Learn to read English, while you have time, fucking piece of chingching trash. You've to see who was right, poor squint. But yeah, you Asian animals don't have self-judgement.",1,0,1,0,1,1
"364","70ae93eaf12037fa","wikipedia nazis can suck it bitches",1,0,1,0,1,1
"365","710374fca6dfd801","You are a fucking Nazi... 

Everything I wrote on my page was well written and factual.  You are obviously a racist Nazi Jew.",1,1,1,0,1,1
"366","71f85fefc7d623ad","OI 

just cos I made an edit you dont like dont call me a fucking vandal assume good faith jerkass!! Im sorry I put a name JR called Paul Bearer a lot as a nickname some serious fucking vandlism right? WRONG!? if it isnt a nickname then its just a damn mistake not vandlism so dont you EVER call me a vandle punk ass bitch",1,0,1,0,1,1
"367","730d50594e79e621","eat shit an die faggot.",1,1,1,0,1,1
"368","7313a43c533ed1bc","Homosexuality?
You french-fried faggot, I am going to cut your balls off and serve them in a platter of mushrooms before shoving your dick up your ass and mutilating your boyfriend's balls in front of you, then I will kill you both!",1,0,1,1,1,1
"369","7366e2600f2ea082","Fuck Wikipedia and fuck all the leftist, liberal, faggot-loving Jew Communists that run this fucked up piece of shit website!",1,1,1,0,1,1
"370","73d26c37c6790cbf","EVula likes having gay sex with men!",1,0,0,0,0,1
"371","7484c38b6afa84a3","New Section 

Should we write a new section talking about how gay snooker is, and how only faggots play it?",1,0,0,0,0,1
"372","757b605c8858714b","YOU STUPID NIBOY (NEGRO)",1,0,1,0,1,1
"373","763cefbc3083e8da","HELLO ALAN
HELLO ALLAN HELLO. GO HAVE GAY SEX.",1,0,0,0,0,1
"374","76b4d7a8b41f06eb","""

P fucking S: Miranda the Coolie thanks you for your """"cooperation,"""" betraying again her megalomaniacal Thai hooker attitude that she owns the world, and every wog in it. What a cunt.""",1,0,1,0,1,1
"375","77dd2a485b8511ae","fuck malaysians
Malaysians are a fucked race and should be wiped of the earth.",1,1,1,0,1,1
"376","7860d27ed4c4a60d","NIGHTSTALLIONS FIANCE GOT FUCKED BY A NIGGER AND HAD HIS BABY

AND IT SMELLED OF FRIED CHICKEN",1,0,1,0,1,1
"377","78737d644a5176d2","Please do not add nonsense to Wikipeida unless it can be helped...faggots.",1,0,1,0,1,1
"378","788a4cfe51c9616c","Redneck 

You shouldnt bad mouth NASCAR. You people think you are gods on this site, you act like nazis. You do masterbate, but your hands not stroking your own unit.",1,0,0,0,1,1
"379","789aec3018a3cc63","WHO CARES ABOUT A BUNCH OF DIRTY MONKEYS FROM HAITI. MONCRIEF, WHAT ARE YOU A JEW?.",1,1,0,0,1,1
"380","7968051b27555373","Secular Humanism - Islam's best friend 

I know you guys want to bow before your Islamic masters, but you need to calm down, Allah is with Atheists and perhaps the Muslims will hang you last if you support their want of khalifah.

DEATH TO ATHEISM!",1,0,0,0,0,1
"381","79c172b34ded866e","Negroid 

Hey nigger lover why did you revert my contribution to the article negroid. I have restored it. Lay off the nigger cock you faggot.

Thanks68.118.202.49",1,1,1,0,1,1
"382","79d74a5b7e1f03a5","Suck it!!! Asyou're used to do,ignorant Romanian Nazi!",1,0,1,0,1,1
"383","7a230f481ed64d7c","YOU FUCKERS THINK YOU CAN STOP ME, YOU REALLY THINK SO. WELL NIGGER FAGS I AM ON THE SIDE OF WIKIPEDIA VANDALS AND I WILL TEL YOU SOMETHING. TONIGHT AT ABOUT 9:30 I WILL VANDALIZE THE THE PAGES OF EVERYONE THAT HAS REVERTED MY VANDALISM OR ADDED THIS TWO WEEK BLOCK TO ME. iF YOU WANT TO FIND OUT WHO THAT WILL BE...JUST CHECK THE 'HISTORY' SECTION OF MY PAGE TO SEE THE NAMES. WHEN I DO VANDALIZE YOU TONIGHT I WILL COMMENT ON HOS I TOLD YOU I WAS GOING TO DO IT. SO IF YOU EDITED MY PAGE TODAY OR IF YOU ARE ONE OF THE PEOPLE THAT DAIS THEY WOULD 'WATCH' MY PAGE TO SEE IF I AM VANDALIZING...THEN GET READY TO HAVE YOUR SHIT CRUSHED YOU NIGGERS. YOU CANT STOP ME. SEE YOU TONIGHT AT 930 NIAGETTY FAGGET CUNTS.",1,1,1,0,1,1
"384","7ad6eb25ff0788d9","""

LOL, haha, you loser Wobbs, yeah maybe I am Epf......NOT. Although he shares some views with me on race and other things, hes some dumb Italian-British mut from Canada that actually annoys me. I have used other accounts on here, but with other anon. accounts, not as a registered user (which is allowed by Wikipedia since IP #'s change all the time). Hahaha, Wobbs, you are a fool, especially with how you place so much emphasis on those books recently released by Sykes, etc. which are minority opinions in the world of population geneticists and other researcher. For your information, Racial Reality isn't a """"neo-nazi"""" site you anarchist loser with no hope because your life is meaningless and you don't know ANYTHING on what you read about with these issues. RR is a neutral point of view that seeks to refute neo-nazi, white supremacists, multi-racial, race-denier, assimilationist, biased opinions that influence works including the authors of those books you mentioned. Stick to being a pathetic lab assistant and get a life you tool and stop vandalizing pages and makin edits to suit your twisted opinons you fool. Hahaha, wow, do u accuse 'sock pupety"""" of everyone who gets under you skin you douchebag ???  23:37, 5 January 2007 (UTC

 - Oh and Veritas you dumb fool, I find it insulting you compare my language to Epf's when at least I know what Im talkin about on this stuff while hes just some pussy who confuses people and his arguments cant comapare at all to the brilliant logic of mine. Hahah, you and Wobbs are the worst contributors to this WIkipedia thing, don't ever use this, no one wants you here !! Hahaha !!! """,1,0,1,0,1,1
"385","7b0da862599ea48b","Back to the kitchen for you! 

Suck my d***, leftist feminazi cunt.",1,0,1,0,1,1
"386","7b3289a0ad558ad5","I don't like the common negro 

Then again, who does?!? 86.178.203.222",1,0,0,0,0,1
"387","7b50a142ad5a428d","So fuck off and die, rape fantasising sluts",1,1,1,1,1,1
"388","7b7c11b21ce8003a","you are a huge faggot",1,0,1,0,1,1
"389","7c7e8fcd3acd638f","Regents licks a taintOPENLYGAY",1,0,0,0,1,1
"390","7ca1b9f9c9b4b58e","Go fuck yourself you faggot -",1,1,1,0,1,1
"391","7cd9a032f8ac077e","I will return in a few hours Canuck to wreak havoc on your faggot canadian ass",1,0,1,1,1,1
"392","7cda3841fe7e0804","'''FUCK YOU Ckatz you are german Cock sucker and FUCKER MOTHER FUCKER",1,1,1,0,1,1
"393","7d8c49c02b509fca","Racist?  Are you crazy?  I thought that you were off of my ass already?  What did I write that was 'racist?'  Have you actually read the other crap that I posted in?  Where is the block on them?  Now THOSE comments are racist.  The articles themselves are racist.  The article was about RACE, so what else would someone write about?  USE YOUR BRAIN WOMAN!  Don't be so quick to use your 'blocking powers' just because you don't like what I write.  Also, stop watching ME.  I am getting tired of posting comments worrying about the usual clowns on my ass (the others have left me alone for a change, so I was shokced to see you again!) and here you come again.  Maybe you need to READ what I post instead of just trying to block someone because don't like what they wrote.  I wrote nothing offensive and it was in response to the article and other responses.  Maybe you are one of those 'white' hispanics and you don't like anyone calling you anything but white?  Wise up!",1,0,1,0,1,1
"394","7ef01c2961f64b8e","Masturbating with custard? 

I heard it was poplular for white people. Can some white boy comfimed this?",1,0,1,0,1,1
"395","7f4d121e83056717","8=====D- - - 
8=====D- - - -
8======D- - -                
8=====D- - - 
8========D- - - 
8=======D- - - -
8=====D- - - - -
8=======D- - - -

I hope you liberal faggots die and go to hell! Barack Obama 2008!",1,0,1,1,1,1
"396","7fae6c5ce6325caa","Info ==

I added some info to your user page baout your gay affair with AMerican Brit nad your large butt if you dont mind. Just want to know, is the sex between you and AMerican Brit good?  

==",1,0,1,0,0,1
"397","80189c7ba982df1a","okay that was gay like me....absolutely....uninformative, gay like me im gay mutha fucka! ooo i want sum cock ass hairy balls1 im gay",1,0,1,0,1,1
"398","801ea9d32b457e06","MORON! The USA has only 5% of the worlds population - the OTHER 95% use METRIC exclusively - and most of this is in imperial measurements.....

DUMB FUCKING AMERICAN.",1,0,1,0,1,1
